Arrival_Date,State,District,Market,Commodity,Modal_Price
2023-08-17,Karnataka,Chikmagalur,Chikkamagalore,Tomato,3969
2023-08-18,Karnataka,Chikmagalur,Chikkamagalore,Tomato,3780
2023-08-19,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2651
2023-08-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2800
2023-08-22,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2777
2023-08-23,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2430
2023-08-24,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2084
2023-08-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2116
2023-08-28,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2038
2023-08-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2474
2023-08-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1661
2023-08-31,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1506
2023-09-01,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1550
2023-09-02,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1431
2023-09-04,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1308
2023-09-05,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1421
2023-09-06,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1061
2023-09-08,Karnataka,Chikmagalur,Chikkamagalore,Tomato,980
2023-09-11,Karnataka,Chikmagalur,Chikkamagalore,Tomato,921
2023-09-12,Karnataka,Chikmagalur,Chikkamagalore,Tomato,966
2023-09-13,Karnataka,Chikmagalur,Chikkamagalore,Tomato,900
2023-09-14,Karnataka,Chikmagalur,Chikkamagalore,Tomato,926
2023-09-15,Karnataka,Chikmagalur,Chikkamagalore,Tomato,798
2023-09-19,Karnataka,Chikmagalur,Chikkamagalore,Tomato,902
2023-09-20,Karnataka,Chikmagalur,Chikkamagalore,Tomato,893
2023-09-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,867
2023-09-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,865
2023-09-26,Karnataka,Chikmagalur,Chikkamagalore,Tomato,859
2023-09-27,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1019
2023-09-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,870
2023-09-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,980
2024-07-24,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2546
2024-07-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2627
2024-07-26,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2404
2024-07-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2397
2024-07-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1894
2024-07-31,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2155
2024-08-05,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2082
2024-08-06,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2531
2024-08-07,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2246
2024-08-08,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2043
2024-08-09,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1780
2024-08-12,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1619
2024-08-13,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1490
2024-08-14,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1611
2024-08-16,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1854
2024-08-17,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2062
2024-08-19,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1664
2024-08-20,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1542
2024-08-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1957
2024-08-22,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1324
2024-08-23,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1429
2024-08-26,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1730
2024-08-27,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1570
2024-08-28,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1677
2024-08-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1607
2024-08-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1689
2024-08-31,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1502
2024-09-02,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1371
2024-09-03,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1511
2024-09-04,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2423
2024-09-05,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2491
2024-09-06,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1949
2024-09-09,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1772
2024-09-10,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2425
2024-09-11,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1505
2024-09-12,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1588
2024-09-13,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1481
2024-09-17,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1656
2024-09-18,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2071
2024-09-19,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1961
2024-09-20,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2344
2024-09-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1786
2024-09-23,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2576
2024-09-24,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2355
2024-09-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2926
2024-09-26,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2260
2024-09-27,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2778
2024-09-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2786
2025-06-20,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1974
2025-06-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1925
2025-06-23,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1893
2025-06-24,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1993
2025-06-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2356
2025-06-26,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2398
2025-06-27,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1951
2025-06-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1906
2025-07-01,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2492
2025-07-01,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2492
2025-07-03,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1976
2025-07-04,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1951
2025-07-05,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1916
2025-07-07,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1844
2025-07-08,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1809
2025-07-09,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1915
2025-07-10,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1959
2025-07-11,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1845
2025-07-14,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1833
2025-07-15,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1731
2025-07-16,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1754
2025-07-17,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1780
2025-07-18,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1431
2025-07-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2135
2025-07-22,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2498
2025-07-23,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2022
2025-07-24,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2056
2025-07-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2480
2025-07-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2859
2025-07-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2807
2025-07-31,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2859
2025-08-01,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2557
2025-08-02,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2283
2025-08-04,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2761
2025-08-05,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2725
2025-08-06,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2606
2025-08-07,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2490
2025-08-08,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2276
2025-08-11,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2584
2025-08-12,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2592
2025-08-13,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2288
2025-08-14,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2040
2025-08-16,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2066
2025-08-18,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2273
2025-08-19,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2043
2025-08-20,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2503
2025-08-21,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2417
2025-08-22,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2474
2025-08-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,3069
2025-08-28,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2398
2025-08-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2542
2025-08-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2222
2025-09-01,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2061
2025-09-02,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2047
2025-09-03,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2039
2025-09-04,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2015
2025-09-06,Karnataka,Chikmagalur,Chikkamagalore,Tomato,2009
2025-09-08,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1852
2025-09-09,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1773
2025-09-10,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1881
2025-09-11,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1613
2025-09-12,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1587
2025-09-15,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1656
2025-09-16,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1724
2025-09-17,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1515
2025-09-18,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1488
2025-09-19,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1543
2025-09-20,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1515
2025-09-22,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1582
2025-09-23,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1622
2025-09-24,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1796
2025-09-25,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1827
2025-09-26,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1786
2025-09-29,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1982
2025-09-30,Karnataka,Chikmagalur,Chikkamagalore,Tomato,1540
2023-08-04,Karnataka,Kolar,Chintamani,Tomato,6000
2023-08-05,Karnataka,Kolar,Chintamani,Tomato,4660
2023-08-06,Karnataka,Kolar,Chintamani,Tomato,6000
2023-08-07,Karnataka,Kolar,Chintamani,Tomato,6000
2023-08-09,Karnataka,Kolar,Chintamani,Tomato,4000
2023-08-10,Karnataka,Kolar,Chintamani,Tomato,2660
2023-08-11,Karnataka,Kolar,Chintamani,Tomato,3330
2023-08-12,Karnataka,Kolar,Chintamani,Tomato,3000
2023-08-14,Karnataka,Kolar,Chintamani,Tomato,4000
2023-08-17,Karnataka,Kolar,Chintamani,Tomato,2660
2023-08-18,Karnataka,Kolar,Chintamani,Tomato,2660
2023-08-19,Karnataka,Kolar,Chintamani,Tomato,2000
2023-08-20,Karnataka,Kolar,Chintamani,Tomato,2000
2023-08-21,Karnataka,Kolar,Chintamani,Tomato,1660
2023-08-22,Karnataka,Kolar,Chintamani,Tomato,2000
2023-08-23,Karnataka,Kolar,Chintamani,Tomato,1660
2023-08-24,Karnataka,Kolar,Chintamani,Tomato,1330
2023-08-25,Karnataka,Kolar,Chintamani,Tomato,10000
2023-08-26,Karnataka,Kolar,Chintamani,Tomato,1660
2023-08-27,Karnataka,Kolar,Chintamani,Tomato,1660
2023-08-28,Karnataka,Kolar,Chintamani,Tomato,1660
2023-08-29,Karnataka,Kolar,Chintamani,Tomato,1660
2023-08-30,Karnataka,Kolar,Chintamani,Tomato,1330
2023-08-31,Karnataka,Kolar,Chintamani,Tomato,1200
2023-09-01,Karnataka,Kolar,Chintamani,Tomato,1000
2023-09-03,Karnataka,Kolar,Chintamani,Tomato,860
2023-09-04,Karnataka,Kolar,Chintamani,Tomato,860
2023-09-05,Karnataka,Kolar,Chintamani,Tomato,860
2023-09-06,Karnataka,Kolar,Chintamani,Tomato,660
2023-09-08,Karnataka,Kolar,Chintamani,Tomato,660
2023-09-09,Karnataka,Kolar,Chintamani,Tomato,800
2023-09-10,Karnataka,Kolar,Chintamani,Tomato,1000
2023-09-11,Karnataka,Kolar,Chintamani,Tomato,1000
2023-09-12,Karnataka,Kolar,Chintamani,Tomato,800
2023-09-13,Karnataka,Kolar,Chintamani,Tomato,600
2023-09-14,Karnataka,Kolar,Chintamani,Tomato,660
2023-09-18,Karnataka,Kolar,Chintamani,Tomato,800
2023-09-19,Karnataka,Kolar,Chintamani,Tomato,600
2023-09-20,Karnataka,Kolar,Chintamani,Tomato,600
2023-09-21,Karnataka,Kolar,Chintamani,Tomato,530
2023-09-23,Karnataka,Kolar,Chintamani,Tomato,600
2023-09-24,Karnataka,Kolar,Chintamani,Tomato,660
2023-09-25,Karnataka,Kolar,Chintamani,Tomato,1000
2023-09-26,Karnataka,Kolar,Chintamani,Tomato,960
2023-09-27,Karnataka,Kolar,Chintamani,Tomato,860
2023-09-28,Karnataka,Kolar,Chintamani,Tomato,860
2023-09-29,Karnataka,Kolar,Chintamani,Tomato,800
2023-09-30,Karnataka,Kolar,Chintamani,Tomato,660
2024-07-24,Karnataka,Kolar,Chintamani,Tomato,2330
2024-07-25,Karnataka,Kolar,Chintamani,Tomato,1660
2024-07-26,Karnataka,Kolar,Chintamani,Tomato,1660
2024-07-27,Karnataka,Kolar,Chintamani,Tomato,1660
2024-07-28,Karnataka,Kolar,Chintamani,Tomato,1730
2024-07-29,Karnataka,Kolar,Chintamani,Tomato,1730
2024-07-30,Karnataka,Kolar,Chintamani,Tomato,1660
2024-07-31,Karnataka,Kolar,Chintamani,Tomato,1660
2024-08-04,Karnataka,Kolar,Chintamani,Tomato,1660
2024-08-05,Karnataka,Kolar,Chintamani,Tomato,1800
2024-08-06,Karnataka,Kolar,Chintamani,Tomato,1530
2024-08-07,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-08,Karnataka,Kolar,Chintamani,Tomato,1400
2024-08-09,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-10,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-11,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-12,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-14,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-16,Karnataka,Kolar,Chintamani,Tomato,1260
2024-08-17,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-18,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-19,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-20,Karnataka,Kolar,Chintamani,Tomato,1260
2024-08-21,Karnataka,Kolar,Chintamani,Tomato,1260
2024-08-22,Karnataka,Kolar,Chintamani,Tomato,1260
2024-08-23,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-24,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-25,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-26,Karnataka,Kolar,Chintamani,Tomato,1330
2024-08-27,Karnataka,Kolar,Chintamani,Tomato,1200
2024-08-28,Karnataka,Kolar,Chintamani,Tomato,1130
2024-08-30,Karnataka,Kolar,Chintamani,Tomato,1060
2024-09-01,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-02,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-03,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-04,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-05,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-06,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-07,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-08,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-09,Karnataka,Kolar,Chintamani,Tomato,1260
2024-09-10,Karnataka,Kolar,Chintamani,Tomato,1200
2024-09-11,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-12,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-13,Karnataka,Kolar,Chintamani,Tomato,1530
2024-09-16,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-17,Karnataka,Kolar,Chintamani,Tomato,1330
2024-09-18,Karnataka,Kolar,Chintamani,Tomato,1860
2024-09-19,Karnataka,Kolar,Chintamani,Tomato,1860
2024-09-20,Karnataka,Kolar,Chintamani,Tomato,1930
2024-09-21,Karnataka,Kolar,Chintamani,Tomato,1730
2024-09-22,Karnataka,Kolar,Chintamani,Tomato,1930
2024-09-23,Karnataka,Kolar,Chintamani,Tomato,2000
2024-09-24,Karnataka,Kolar,Chintamani,Tomato,1930
2024-09-25,Karnataka,Kolar,Chintamani,Tomato,1730
2024-09-26,Karnataka,Kolar,Chintamani,Tomato,1930
2024-09-27,Karnataka,Kolar,Chintamani,Tomato,1730
2024-09-28,Karnataka,Kolar,Chintamani,Tomato,1660
2024-09-29,Karnataka,Kolar,Chintamani,Tomato,1660
2024-09-30,Karnataka,Kolar,Chintamani,Tomato,1860
2025-06-20,Karnataka,Kolar,Chintamani,Tomato,1000
2025-06-21,Karnataka,Kolar,Chintamani,Tomato,1000
2025-06-22,Karnataka,Kolar,Chintamani,Tomato,1060
2025-06-23,Karnataka,Kolar,Chintamani,Tomato,1130
2025-06-24,Karnataka,Kolar,Chintamani,Tomato,1460
2025-06-25,Karnataka,Kolar,Chintamani,Tomato,1660
2025-06-26,Karnataka,Kolar,Chintamani,Tomato,1530
2025-06-27,Karnataka,Kolar,Chintamani,Tomato,1460
2025-06-28,Karnataka,Kolar,Chintamani,Tomato,1660
2025-06-29,Karnataka,Kolar,Chintamani,Tomato,1660
2025-06-30,Karnataka,Kolar,Chintamani,Tomato,1660
2025-07-03,Karnataka,Kolar,Chintamani,Tomato,1660
2025-07-04,Karnataka,Kolar,Chintamani,Tomato,1660
2025-07-05,Karnataka,Kolar,Chintamani,Tomato,1600
2025-07-06,Karnataka,Kolar,Chintamani,Tomato,1200
2025-07-07,Karnataka,Kolar,Chintamani,Tomato,1530
2025-07-08,Karnataka,Kolar,Chintamani,Tomato,1600
2025-07-09,Karnataka,Kolar,Chintamani,Tomato,1600
2025-07-11,Karnataka,Kolar,Chintamani,Tomato,1460
2025-07-12,Karnataka,Kolar,Chintamani,Tomato,1460
2025-07-13,Karnataka,Kolar,Chintamani,Tomato,1460
2025-07-14,Karnataka,Kolar,Chintamani,Tomato,1530
2025-07-16,Karnataka,Kolar,Chintamani,Tomato,1530
2025-07-17,Karnataka,Kolar,Chintamani,Tomato,1530
2025-07-18,Karnataka,Kolar,Chintamani,Tomato,1530
2025-07-19,Karnataka,Kolar,Chintamani,Tomato,1530
2025-07-21,Karnataka,Kolar,Chintamani,Tomato,1460
2025-07-22,Karnataka,Kolar,Chintamani,Tomato,1860
2025-07-23,Karnataka,Kolar,Chintamani,Tomato,1860
2025-07-24,Karnataka,Kolar,Chintamani,Tomato,1660
2025-07-26,Karnataka,Kolar,Chintamani,Tomato,1800
2025-07-27,Karnataka,Kolar,Chintamani,Tomato,1660
2025-07-28,Karnataka,Kolar,Chintamani,Tomato,2000
2025-07-30,Karnataka,Kolar,Chintamani,Tomato,1800
2025-07-31,Karnataka,Kolar,Chintamani,Tomato,1860
2025-08-01,Karnataka,Kolar,Chintamani,Tomato,2000
2025-08-05,Karnataka,Kolar,Chintamani,Tomato,1930
2025-08-06,Karnataka,Kolar,Chintamani,Tomato,1930
2025-08-07,Karnataka,Kolar,Chintamani,Tomato,1660
2025-08-08,Karnataka,Kolar,Chintamani,Tomato,1800
2025-08-09,Karnataka,Kolar,Chintamani,Tomato,1800
2025-08-10,Karnataka,Kolar,Chintamani,Tomato,1660
2025-08-11,Karnataka,Kolar,Chintamani,Tomato,1860
2025-08-12,Karnataka,Kolar,Chintamani,Tomato,2000
2025-08-13,Karnataka,Kolar,Chintamani,Tomato,1860
2025-08-15,Karnataka,Kolar,Chintamani,Tomato,2000
2025-08-16,Karnataka,Kolar,Chintamani,Tomato,1930
2025-08-17,Karnataka,Kolar,Chintamani,Tomato,1860
2025-08-18,Karnataka,Kolar,Chintamani,Tomato,1930
2025-08-19,Karnataka,Kolar,Chintamani,Tomato,1800
2025-08-25,Karnataka,Kolar,Chintamani,Tomato,1330
2025-08-28,Karnataka,Kolar,Chintamani,Tomato,1200
2025-08-29,Karnataka,Kolar,Chintamani,Tomato,1000
2025-08-30,Karnataka,Kolar,Chintamani,Tomato,1000
2025-08-31,Karnataka,Kolar,Chintamani,Tomato,1000
2025-09-04,Karnataka,Kolar,Chintamani,Tomato,1930
2025-09-05,Karnataka,Kolar,Chintamani,Tomato,860
2025-09-06,Karnataka,Kolar,Chintamani,Tomato,800
2025-09-08,Karnataka,Kolar,Chintamani,Tomato,1000
2025-09-09,Karnataka,Kolar,Chintamani,Tomato,860
2025-09-11,Karnataka,Kolar,Chintamani,Tomato,1060
2025-09-15,Karnataka,Kolar,Chintamani,Tomato,800
2025-09-16,Karnataka,Kolar,Chintamani,Tomato,800
2025-09-17,Karnataka,Kolar,Chintamani,Tomato,1000
2025-09-18,Karnataka,Kolar,Chintamani,Tomato,1060
2025-09-19,Karnataka,Kolar,Chintamani,Tomato,1200
2025-09-20,Karnataka,Kolar,Chintamani,Tomato,1200
2025-09-22,Karnataka,Kolar,Chintamani,Tomato,1330
2025-09-24,Karnataka,Kolar,Chintamani,Tomato,1000
2025-09-25,Karnataka,Kolar,Chintamani,Tomato,800
2023-08-03,Karnataka,Davanagere,Davangere,Tomato,7600
2023-08-04,Karnataka,Davanagere,Davangere,Tomato,7000
2023-08-05,Karnataka,Davanagere,Davangere,Tomato,5800
2023-08-08,Karnataka,Davanagere,Davangere,Tomato,6200
2023-08-09,Karnataka,Davanagere,Davangere,Tomato,4200
2023-08-10,Karnataka,Davanagere,Davangere,Tomato,3800
2023-08-11,Karnataka,Davanagere,Davangere,Tomato,3800
2023-08-16,Karnataka,Davanagere,Davangere,Tomato,1400
2023-08-17,Karnataka,Davanagere,Davangere,Tomato,1300
2023-08-18,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-19,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-22,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-23,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-24,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-25,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-29,Karnataka,Davanagere,Davangere,Tomato,2200
2023-08-30,Karnataka,Davanagere,Davangere,Tomato,1800
2023-08-31,Karnataka,Davanagere,Davangere,Tomato,1500
2023-09-01,Karnataka,Davanagere,Davangere,Tomato,800
2023-09-02,Karnataka,Davanagere,Davangere,Tomato,800
2023-09-05,Karnataka,Davanagere,Davangere,Tomato,800
2023-09-06,Karnataka,Davanagere,Davangere,Tomato,800
2023-09-08,Karnataka,Davanagere,Davangere,Tomato,600
2023-09-12,Karnataka,Davanagere,Davangere,Tomato,1000
2023-09-13,Karnataka,Davanagere,Davangere,Tomato,900
2023-09-14,Karnataka,Davanagere,Davangere,Tomato,1500
2023-09-15,Karnataka,Davanagere,Davangere,Tomato,1400
2023-09-16,Karnataka,Davanagere,Davangere,Tomato,1600
2023-09-19,Karnataka,Davanagere,Davangere,Tomato,1800
2023-09-20,Karnataka,Davanagere,Davangere,Tomato,500
2023-09-21,Karnataka,Davanagere,Davangere,Tomato,500
2023-09-22,Karnataka,Davanagere,Davangere,Tomato,400
2023-09-26,Karnataka,Davanagere,Davangere,Tomato,400
2023-09-27,Karnataka,Davanagere,Davangere,Tomato,400
2023-09-29,Karnataka,Davanagere,Davangere,Tomato,500
2023-09-30,Karnataka,Davanagere,Davangere,Tomato,700
2024-07-24,Karnataka,Davanagere,Davangere,Tomato,3000
2024-07-25,Karnataka,Davanagere,Davangere,Tomato,2800
2024-07-26,Karnataka,Davanagere,Davangere,Tomato,1500
2024-07-30,Karnataka,Davanagere,Davangere,Tomato,2500
2024-07-31,Karnataka,Davanagere,Davangere,Tomato,2500
2024-08-06,Karnataka,Davanagere,Davangere,Tomato,800
2024-08-07,Karnataka,Davanagere,Davangere,Tomato,900
2024-08-08,Karnataka,Davanagere,Davangere,Tomato,800
2024-08-09,Karnataka,Davanagere,Davangere,Tomato,800
2024-08-13,Karnataka,Davanagere,Davangere,Tomato,700
2024-08-14,Karnataka,Davanagere,Davangere,Tomato,700
2024-08-16,Karnataka,Davanagere,Davangere,Tomato,800
2024-08-17,Karnataka,Davanagere,Davangere,Tomato,600
2024-08-20,Karnataka,Davanagere,Davangere,Tomato,600
2024-08-21,Karnataka,Davanagere,Davangere,Tomato,700
2024-08-22,Karnataka,Davanagere,Davangere,Tomato,600
2024-08-27,Karnataka,Davanagere,Davangere,Tomato,700
2024-08-28,Karnataka,Davanagere,Davangere,Tomato,700
2024-08-30,Karnataka,Davanagere,Davangere,Tomato,800
2024-08-31,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-03,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-04,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-05,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-06,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-10,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-11,Karnataka,Davanagere,Davangere,Tomato,850
2024-09-12,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-13,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-17,Karnataka,Davanagere,Davangere,Tomato,900
2024-09-18,Karnataka,Davanagere,Davangere,Tomato,900
2024-09-19,Karnataka,Davanagere,Davangere,Tomato,850
2024-09-20,Karnataka,Davanagere,Davangere,Tomato,900
2024-09-21,Karnataka,Davanagere,Davangere,Tomato,900
2024-09-23,Karnataka,Davanagere,Davangere,Tomato,800
2024-09-24,Karnataka,Davanagere,Davangere,Tomato,1200
2024-09-25,Karnataka,Davanagere,Davangere,Tomato,1500
2024-09-26,Karnataka,Davanagere,Davangere,Tomato,2000
2024-09-27,Karnataka,Davanagere,Davangere,Tomato,2400
2025-06-20,Karnataka,Davanagere,Davangere,Tomato,1200
2025-06-21,Karnataka,Davanagere,Davangere,Tomato,1000
2025-06-24,Karnataka,Davanagere,Davangere,Tomato,1000
2025-06-25,Karnataka,Davanagere,Davangere,Tomato,800
